song_id,review_status,track_title,release_year,bridge_artist,second_hop_artist,primary_artist_from_source,credited_artist_from_source,credited_role_from_source,genius_url,automated_flags,review_notes
1791165,pending,SAIC Commencement Lecture,2015,Kanye West,Janet Byrne Neiman,Kanye West,Janet Byrne Neiman,featured,https://genius.com/Kanye-west-saic-commencement-lecture-annotated,annotation_or_non_song_risk,
32599,pending,My Baby,2004,Kanye West,Janet Jackson,Janet Jackson,Kanye West,featured,https://genius.com/Janet-jackson-my-baby-lyrics,,
7016908,pending,Jesus Lord,2021,Kanye West,Jay Electronica,Kanye West,Jay Electronica,featured,https://genius.com/Kanye-west-jesus-lord-lyrics,,
7151073,pending,Jesus Lord pt 2,2021,Kanye West,Jay Electronica,Kanye West,Jay Electronica,featured,https://genius.com/Kanye-west-jesus-lord-pt-2-lyrics,,
10713529,pending,Building,,Kanye West,JAŸ-Z,Kanye West,JAŸ-Z,featured,https://genius.com/Kanye-west-building-lyrics,missing_release_year,
11838982,pending,We On Fire (The Bounce Original),,Kanye West,JAŸ-Z,JAŸ-Z,Kanye West,featured,https://genius.com/Jay-z-we-on-fire-the-bounce-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
2462,pending,The Bounce,2002,Kanye West,JAŸ-Z,JAŸ-Z,Kanye West,featured,https://genius.com/Jay-z-the-bounce-lyrics,,
1465,pending,Never Let Me Down,2004,Kanye West,JAŸ-Z,Kanye West,JAŸ-Z,featured,https://genius.com/Kanye-west-never-let-me-down-lyrics,,
54,pending,Hate,2009,Kanye West,JAŸ-Z,JAŸ-Z,Kanye West,featured,https://genius.com/Jay-z-hate-lyrics,,
74,pending,Run This Town,2009,Kanye West,JAŸ-Z,JAŸ-Z,Kanye West,featured,https://genius.com/Jay-z-run-this-town-lyrics,,
1149,pending,Monster,2010,Kanye West,JAŸ-Z,Kanye West,JAŸ-Z,featured,https://genius.com/Kanye-west-monster-lyrics,,
1353,pending,So Appalled,2010,Kanye West,JAŸ-Z,Kanye West,JAŸ-Z,featured,https://genius.com/Kanye-west-so-appalled-lyrics,,
12132666,pending,Anthem,2019,Kanye West,JAŸ-Z,Kanye West,JAŸ-Z,featured,https://genius.com/Kanye-west-anthem-lyrics,,
7033303,pending,Jail,2021,Kanye West,JAŸ-Z,Kanye West,JAŸ-Z,featured,https://genius.com/Kanye-west-jail-lyrics,,
12899304,pending,Got Money [v3],,Kanye West,Jeezy,Kanye West,Jeezy,featured,https://genius.com/Kanye-west-got-money-v3-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
2012385,pending,Put On (Video Version),,Kanye West,Jeezy,Jeezy,Kanye West,featured,https://genius.com/Jeezy-put-on-video-version-lyrics,missing_release_year,
12418815,pending,Kanye West Vodaphone Mixtape,2007,Kanye West,Jeezy,Kanye West,Jeezy,featured,https://genius.com/Kanye-west-kanye-west-vodaphone-mixtape-lyrics,,
2000,pending,Amazing,2008,Kanye West,Jeezy,Kanye West,Jeezy,featured,https://genius.com/Kanye-west-amazing-lyrics,,
601,pending,Put On,2008,Kanye West,Jeezy,Jeezy,Kanye West,featured,https://genius.com/Jeezy-put-on-lyrics,,
4009642,pending,Put On (G-Mix),2008,Kanye West,Jeezy,Jeezy,Kanye West,featured,https://genius.com/Jeezy-put-on-g-mix-lyrics,,
8767848,pending,Down Town,,Kanye West,Jeff Bhasker,Kanye West,Jeff Bhasker,featured,https://genius.com/Kanye-west-down-town-lyrics,missing_release_year,
7486207,pending,We Want The Lord,,Kanye West,Jeff Bhasker,Kanye West,Jeff Bhasker,featured,https://genius.com/Kanye-west-we-want-the-lord-lyrics,missing_release_year,
6376768,pending,Chakras/We Free,,Kanye West,Jeremih,Kanye West,Jeremih,featured,https://genius.com/Kanye-west-chakras-we-free-lyrics,missing_release_year,
6237588,pending,Lovely,,Kanye West,Jeremih,Kanye West,Jeremih,featured,https://genius.com/Kanye-west-lovely-lyrics,missing_release_year,
4911632,pending,Sky City,,Kanye West,Jeremih,Kanye West,Jeremih,featured,https://genius.com/Kanye-west-sky-city-lyrics,missing_release_year,
50890,pending,Sailing NOT Selling,2011,Kanye West,Jhené Aiko,Jhené Aiko,Kanye West,featured,https://genius.com/Jhene-aiko-sailing-not-selling-lyrics,,
2658,pending,Christmas in Harlem (GOOD Fridays Version),2010,Kanye West,Jim Jones,Kanye West,Jim Jones,featured,https://genius.com/Kanye-west-christmas-in-harlem-good-fridays-version-lyrics,,
13530494,pending,Christmas In Harlem (UnCut 9 Min Version),2010,Kanye West,Jim Jones,Kanye West,Jim Jones,featured,https://genius.com/Kanye-west-christmas-in-harlem-uncut-9-min-version-lyrics,,
235515,pending,2013 Jimmy Kimmel Interview (Part 1),2013,Kanye West,Jimmy Kimmel,Kanye West,Jimmy Kimmel,featured,https://genius.com/Kanye-west-2013-jimmy-kimmel-interview-part-1-annotated,annotation_or_non_song_risk,
235522,pending,2013 Jimmy Kimmel Interview (Part 2),2013,Kanye West,Jimmy Kimmel,Kanye West,Jimmy Kimmel,featured,https://genius.com/Kanye-west-2013-jimmy-kimmel-interview-part-2-annotated,annotation_or_non_song_risk,
10180391,pending,Lizzies,,Kanye West,Joe Energy Bortham,Joe Energy Bortham,Kanye West,featured,https://genius.com/Joe-energy-bortham-lizzies-lyrics,missing_release_year,
8219321,pending,We Alright,2009,Kanye West,Joe Young,Joe Young,Kanye West,featured,https://genius.com/Joe-young-we-alright-lyrics,,
11863044,pending,Flashlights,,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-flashlights-lyrics,missing_release_year,
8856990,pending,Hot Sauce,,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-hot-sauce-lyrics,missing_release_year,
11043690,pending,See Me Again [V10],,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-see-me-again-v10-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
8438585,pending,See Me Again [V4],,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-see-me-again-v4-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
8893188,pending,Shy Can’t Look,,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-shy-cant-look-lyrics,missing_release_year,
4478949,pending,You Don’t Know My Name (Interlude),,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-you-dont-know-my-name-interlude-lyrics,missing_release_year,
214389,pending,About an Angel (Got Nowhere),2002,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-about-an-angel-got-nowhere-lyrics,,
62966,pending,Home (Windy),2002,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-home-windy-lyrics,,
10093497,pending,Intro (Akademiks (JeaniusLevelMusik)),2002,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-intro-akademiks-jeaniuslevelmusik-lyrics,,
10280244,pending,Last Night,2002,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-last-night-lyrics,,
315945,pending,Intro (I’m Good),2003,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-intro-im-good-lyrics,,
5682268,pending,Jesus Walks (Intro),2003,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-jesus-walks-intro-lyrics,,
8954709,pending,Selfish (Street Mix),2004,Kanye West,John Legend,John Legend,Kanye West,featured,https://genius.com/John-legend-selfish-street-mix-lyrics,,
191178,pending,You Know,2004,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-you-know-lyrics,,
3552,pending,Arguing,2005,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-arguing-lyrics,,
30498,pending,It’s Alright,2005,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-its-alright-lyrics,,
32657,pending,Number One,2005,Kanye West,John Legend,John Legend,Kanye West,featured,https://genius.com/John-legend-number-one-lyrics,,
67443,pending,It’s Over,2008,Kanye West,John Legend,John Legend,Kanye West,featured,https://genius.com/John-legend-its-over-lyrics,,
9280890,pending,Ghetto University,2009,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-ghetto-university-lyrics,,
1944,pending,Blame Game,2010,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-blame-game-lyrics,,
1410,pending,Christian Dior Denim Flow,2010,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-christian-dior-denim-flow-lyrics,,
7110702,pending,Runaway (Film),2010,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-runaway-film-lyrics,,
373064,pending,Nobody To Love [V5],2013,Kanye West,John Legend,Kanye West,John Legend,featured,https://genius.com/Kanye-west-nobody-to-love-v5-lyrics,unreleased_or_fan_edit_risk,
2662,pending,Bittersweet Poetry,2007,Kanye West,John Mayer,Kanye West,John Mayer,featured,https://genius.com/Kanye-west-bittersweet-poetry-lyrics,,
218103,pending,Same Time,2011,Kanye West,JoiStarr,JoiStarr,Kanye West,featured,https://genius.com/Joistarr-same-time-lyrics,,
168999,pending,New York Times Interview (Excerpt),2013,Kanye West,Jon Caramanica,Kanye West,Jon Caramanica,featured,https://genius.com/Kanye-west-new-york-times-interview-excerpt-annotated,annotation_or_non_song_risk,
182396,pending,American Psycho (Short Film) [Yeezus commercial],2013,Kanye West,Jonathan Cheban,Kanye West,Jonathan Cheban,featured,https://genius.com/Kanye-west-american-psycho-short-film-yeezus-commercial-annotated,annotation_or_non_song_risk,
7779367,pending,THANK YOU KANYE!,,Kanye West,Jonnie Malone,Jonnie Malone,Kanye West,featured,https://genius.com/Jonnie-malone-thank-you-kanye-lyrics,missing_release_year,
8437422,pending,Everything (KayCyy & Jozzy Reference),,Kanye West,Jozzy,Kanye West,Jozzy,featured,https://genius.com/Kanye-west-everything-kaycyy-and-jozzy-reference-lyrics,missing_release_year,
10728678,pending,Wreak Havoc,,Kanye West,Juice WRLD,Kanye West,Juice WRLD,featured,https://genius.com/Kanye-west-wreak-havoc-lyrics,missing_release_year,
2864792,pending,Ballin,2016,Kanye West,Juicy J,Juicy J,Kanye West,featured,https://genius.com/Juicy-j-ballin-lyrics,,
8438361,pending,Free Hoover,,Kanye West,Juss,Kanye West,Juss,featured,https://genius.com/Kanye-west-free-hoover-lyrics,missing_release_year,
4023027,pending,100 Years Now,,Kanye West,Justin Bieber,Kanye West,Justin Bieber,featured,https://genius.com/Kanye-west-100-years-now-lyrics,missing_release_year,
5780832,pending,In God’s Country,,Kanye West,Justin Bieber,Kanye West,Justin Bieber,featured,https://genius.com/Kanye-west-in-gods-country-lyrics,missing_release_year,
9532213,pending,In God’s Country (Pharrell Williams Reference),,Kanye West,Justin Bieber,Kanye West,Justin Bieber,featured,https://genius.com/Kanye-west-in-gods-country-pharrell-williams-reference-lyrics,missing_release_year,
7110702,pending,Runaway (Film),2010,Kanye West,Justin Vernon,Kanye West,Justin Vernon,featured,https://genius.com/Kanye-west-runaway-film-lyrics,,
171397,pending,Hold My Liquor,2013,Kanye West,Justin Vernon,Kanye West,Justin Vernon,featured,https://genius.com/Kanye-west-hold-my-liquor-lyrics,,
171400,pending,I’m In It,2013,Kanye West,Justin Vernon,Kanye West,Justin Vernon,featured,https://genius.com/Kanye-west-im-in-it-lyrics,,
6242,pending,Ayyy Girl,2010,Kanye West,JYJ,JYJ,Kanye West,featured,https://genius.com/Jyj-ayyy-girl-lyrics,,
3560232,pending,Digital Thugz,,Kanye West,k-os,Kanye West,k-os,featured,https://genius.com/Kanye-west-digital-thugz-lyrics,missing_release_year,
11139686,pending,KAVKAZ DRILL,11,Kanye West,kaishaku.ninja,kaishaku.ninja,Kanye West,featured,https://genius.com/Kaishakuninja-kavkaz-drill-lyrics,,
7365763,pending,24 (Las Vegas Version),,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-24-las-vegas-version-lyrics,missing_release_year,
11452518,pending,Eternal Life (Reference),,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-eternal-life-reference-lyrics,missing_release_year,
8437422,pending,Everything (KayCyy & Jozzy Reference),,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-everything-kaycyy-and-jozzy-reference-lyrics,missing_release_year,
8906452,pending,Go Legendary,,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-go-legendary-lyrics,missing_release_year,
7410946,pending,He Gave It All (KayCyy Reference),,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-he-gave-it-all-kaycyy-reference-lyrics,missing_release_year,
7084730,pending,Hurricane (Lil Yachty Reference),,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-hurricane-lil-yachty-reference-lyrics,missing_release_year,
8326132,pending,Our King (Consequence & KayCyy Reference),,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-our-king-consequence-and-kaycyy-reference-lyrics,missing_release_year,
7814470,pending,Serving God (KayCyy Reference),,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-serving-god-kaycyy-reference-lyrics,missing_release_year,
7691194,pending,Skurrr,,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-skurrr-lyrics,missing_release_year,
9114861,pending,TW2054*,,Kanye West,KayCyy,KayCyy,Kanye West,featured,https://genius.com/Kaycyy-tw2054-lyrics,missing_release_year,
11995358,pending,Kanye West - Spotlight (Kaycyy Referance Track),2019,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-kanye-west-spotlight-kaycyy-referance-track-lyrics,,
8273464,pending,Crash Landing,2020,Kanye West,KayCyy,Kanye West,KayCyy,featured,https://genius.com/Kanye-west-crash-landing-lyrics,,
5334823,pending,Father Stretch My Hands (Original V2),2016,Kanye West,Kelly Price,Kanye West,Kelly Price,featured,https://genius.com/Kanye-west-father-stretch-my-hands-original-v2-lyrics,unreleased_or_fan_edit_risk,
2421965,pending,Low Lights,2016,Kanye West,Kelly Price,Kanye West,Kelly Price,featured,https://genius.com/Kanye-west-low-lights-lyrics,,
2413549,pending,Ultralight Beam,2016,Kanye West,Kelly Price,Kanye West,Kelly Price,featured,https://genius.com/Kanye-west-ultralight-beam-lyrics,,
214545,pending,2013 Yeezus Tour Dates,,Kanye West,Kendrick Lamar,Kanye West,Kendrick Lamar,featured,https://genius.com/Kanye-west-2013-yeezus-tour-dates-annotated,annotation_or_non_song_risk;missing_release_year,
745685,pending,All Day (Kendrick Lamar Reference),,Kanye West,Kendrick Lamar,Kanye West,Kendrick Lamar,featured,https://genius.com/Kanye-west-all-day-kendrick-lamar-reference-lyrics,missing_release_year,
13233396,pending,Bury Me,,Kanye West,Kendrick Lamar,Kendrick Lamar,Kanye West,featured,https://genius.com/Kendrick-lamar-bury-me-lyrics,missing_release_year,
3590035,pending,Liberated,2015,Kanye West,Kendrick Lamar,Kanye West,Kendrick Lamar,featured,https://genius.com/Kanye-west-liberated-lyrics,,
2403856,pending,No More Parties in LA,2016,Kanye West,Kendrick Lamar,Kanye West,Kendrick Lamar,featured,https://genius.com/Kanye-west-no-more-parties-in-la-lyrics,,
5204844,pending,Cash to Burn (Reference),,Kanye West,Kenny G,Kanye West,Kenny G,featured,https://genius.com/Kanye-west-cash-to-burn-reference-lyrics,missing_release_year,
12841402,pending,Law Of Attraction (Clipse Version),,Kanye West,Kenny G,Kanye West,Kenny G,featured,https://genius.com/Kanye-west-and-clipse-law-of-attraction-clipse-version-lyrics,missing_release_year,
6461317,pending,Law of Attraction (CyHi Reference),,Kanye West,Kenny G,Kanye West,Kenny G,featured,https://genius.com/Kanye-west-law-of-attraction-cyhi-reference-lyrics,missing_release_year,
4904479,pending,Use This Gospel,2019,Kanye West,Kenny G,Kanye West,Kenny G,featured,https://genius.com/Kanye-west-use-this-gospel-lyrics,,
4140,pending,Knock You Down,2009,Kanye West,Keri Hilson,Keri Hilson,Kanye West,featured,https://genius.com/Keri-hilson-knock-you-down-lyrics,,
4419682,pending,Knock You Down (Radio Edit),2009,Kanye West,Keri Hilson,Keri Hilson,Kanye West,featured,https://genius.com/Keri-hilson-knock-you-down-radio-edit-lyrics,,
1527,pending,Take One For The Team,2010,Kanye West,Keri Hilson,Kanye West,Keri Hilson,featured,https://genius.com/Kanye-west-take-one-for-the-team-lyrics,,
11655393,pending,Drug Dealin’ (We Don’t Care Early),2003,Kanye West,Keyshia Cole,Kanye West,Keyshia Cole,featured,https://genius.com/Kanye-west-drug-dealin-we-dont-care-early-lyrics,,
898719,pending,We Don’t Care (Reprise),2005,Kanye West,Keyshia Cole,Kanye West,Keyshia Cole,featured,https://genius.com/Kanye-west-we-dont-care-reprise-annotated,annotation_or_non_song_risk,
25790,pending,Impossible,2006,Kanye West,Keyshia Cole,Kanye West,Keyshia Cole,featured,https://genius.com/Kanye-west-impossible-lyrics,,
13145474,pending,Alien / Godzilla,,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-alien-godzilla-lyrics,missing_release_year,
10857840,pending,Damn Come On (TG16 Version),,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-damn-come-on-tg16-version-lyrics,missing_release_year,
6954565,pending,Father Stretch My Hands Pt. 1 & Pt. 2,,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-father-stretch-my-hands-pt-1-and-pt-2-lyrics,missing_release_year,
6376751,pending,Godzilla/Alien,,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-godzilla-alien-lyrics,missing_release_year,
12035962,pending,Hate It,,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-hate-it-lyrics,missing_release_year,
9133130,pending,Remote Control (LP2 Version),,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-remote-control-lp2-version-lyrics,missing_release_year,
10267230,pending,Saint Pablo (GOOD Fridays Version),,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-saint-pablo-good-fridays-version-lyrics,missing_release_year,
4911632,pending,Sky City,,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-sky-city-lyrics,missing_release_year,
9293058,pending,Thank You Vol. 2,,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-thank-you-vol-2-lyrics,missing_release_year,
4128285,pending,The Storm,,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-the-storm-lyrics,missing_release_year,
4938212,pending,The Storm (Original),,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-the-storm-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
54515,pending,Welcome To Heartbreak,2008,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-welcome-to-heartbreak-lyrics,,
404,pending,Make Her Say (I Poke Her Face),2009,Kanye West,Kid Cudi,Kid Cudi,Kanye West,featured,https://genius.com/Kid-cudi-make-her-say-i-poke-her-face-lyrics,,
1410,pending,Christian Dior Denim Flow,2010,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-christian-dior-denim-flow-lyrics,,
621,pending,Erase Me,2010,Kanye West,Kid Cudi,Kid Cudi,Kanye West,featured,https://genius.com/Kid-cudi-erase-me-lyrics,,
1279,pending,G.O.O.D. Friday,2010,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-good-friday-lyrics,,
1791,pending,Gorgeous,2010,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-gorgeous-lyrics,,
7110702,pending,Runaway (Film),2010,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-runaway-film-lyrics,,
171407,pending,Guilt Trip,2013,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-guilt-trip-lyrics,,
2870350,pending,Can’t Look In My Eyes,2014,Kanye West,Kid Cudi,Kid Cudi,Kanye West,featured,https://genius.com/Kid-cudi-cant-look-in-my-eyes-lyrics,,
13155336,pending,Famous (Video Version),2016,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-famous-video-version-lyrics,,
5334823,pending,Father Stretch My Hands (Original V2),2016,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-father-stretch-my-hands-original-v2-lyrics,unreleased_or_fan_edit_risk,
2412669,pending,"Father Stretch My Hands, Pt. 1",2016,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-father-stretch-my-hands-pt-1-lyrics,,
12014122,pending,"Alien (ft. Ant Clemons,Young Thug,Quavo & Kid Cudi)",2018,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-alien-ft-ant-clemonsyoung-thugquavo-and-kid-cudi-lyrics,,
3756523,pending,Ghost Town,2018,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-ghost-town-lyrics,,
12132666,pending,Anthem,2019,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-anthem-lyrics,,
7149703,pending,Remote Control pt 2,2021,Kanye West,Kid Cudi,Kanye West,Kid Cudi,featured,https://genius.com/Kanye-west-remote-control-pt-2-lyrics,,
59909,pending,Pro Nails,2007,Kanye West,Kid Sister,Kid Sister,Kanye West,featured,https://genius.com/Kid-sister-pro-nails-lyrics,,
4296868,pending,Pro Nails (Snippet),2007,Kanye West,Kid Sister,Kid Sister,Kanye West,featured,https://genius.com/Kid-sister-pro-nails-snippet-lyrics,,
8169089,pending,God Bless,2007,Kanye West,Kidz in the Hall,Kidz in the Hall,Kanye West,featured,https://genius.com/Kidz-in-the-hall-god-bless-lyrics,,
13072727,pending,Purrty Woman,2007,Kanye West,Kidz in the Hall,Kidz in the Hall,Kanye West,featured,https://genius.com/Kidz-in-the-hall-purrty-woman-lyrics,,
2987853,pending,Megaupload Song,2011,Kanye West,Kim Dotcom,Kim Dotcom,Kanye West,featured,https://genius.com/Kim-dotcom-megaupload-song-lyrics,,
2355581,pending,Happy Birthday Mom!!,2015,Kanye West,Kim Kardashian,Kim Kardashian,Kanye West,featured,https://genius.com/Kim-kardashian-happy-birthday-mom-lyrics,,
2822644,pending,Kanye West & Taylor Swift’s ‘Famous’ Lyric Phone Conversation,2016,Kanye West,Kim Kardashian,Kanye West,Kim Kardashian,featured,https://genius.com/Kanye-west-and-taylor-swift-kanye-west-and-taylor-swifts-famous-lyric-phone-conversation-annotated,annotation_or_non_song_risk,
362219,pending,I Am Not Home,,Kanye West,King David,Kanye West,King David,featured,https://genius.com/Kanye-west-i-am-not-home-lyrics,missing_release_year,
11932315,pending,On Sight (King Louie Ref),,Kanye West,King Louie,Kanye West,King Louie,featured,https://genius.com/Kanye-west-on-sight-king-louie-ref-lyrics,missing_release_year,
168152,pending,Send It Up,2013,Kanye West,King Louie,Kanye West,King Louie,featured,https://genius.com/Kanye-west-send-it-up-lyrics,,
10512331,pending,I Feel Like That (KIRBY Reference Track),,Kanye West,KIRBY,Kanye West,KIRBY,featured,https://genius.com/Kanye-west-i-feel-like-that-kirby-reference-track-lyrics,missing_release_year,
13763301,pending,PRESSURE,,Kanye West,KIRBY,Kanye West,KIRBY,featured,https://genius.com/Kanye-west-pressure-lyrics,missing_release_year,
8279989,pending,Sell Your Soul,,Kanye West,KIRBY,Kanye West,KIRBY,featured,https://genius.com/Kanye-west-sell-your-soul-lyrics,missing_release_year,
11178188,pending,Never Let Me Go (KIRBY Reference),2014,Kanye West,KIRBY,Kanye West,KIRBY,featured,https://genius.com/Kanye-west-never-let-me-go-kirby-reference-lyrics,,
2413549,pending,Ultralight Beam,2016,Kanye West,Kirk Franklin,Kanye West,Kirk Franklin,featured,https://genius.com/Kanye-west-ultralight-beam-lyrics,,
2446124,pending,ULTRALIGHT PRAYER,2016,Kanye West,Kirk Franklin,Kanye West,Kirk Franklin,featured,https://genius.com/Kanye-west-ultralight-prayer-lyrics,,
7163714,pending,Wakey Wakey,,Kanye West,Kosine,Kanye West,Kosine,featured,https://genius.com/Kanye-west-wakey-wakey-lyrics,missing_release_year,
7084730,pending,Hurricane (Lil Yachty Reference),,Kanye West,Lil Baby,Kanye West,Lil Baby,featured,https://genius.com/Kanye-west-hurricane-lil-yachty-reference-lyrics,missing_release_year,
7021481,pending,Hurricane,2021,Kanye West,Lil Baby,Kanye West,Lil Baby,featured,https://genius.com/Kanye-west-and-the-weeknd-hurricane-lyrics,,
12325916,pending,Everybody’s,2023,Kanye West,Lil Baby,Kanye West,Lil Baby,featured,https://genius.com/Kanye-west-everybodys-lyrics,,
8834647,pending,Petty Too (Original),,Kanye West,Lil Durk,Lil Durk,Kanye West,featured,https://genius.com/Lil-durk-petty-too-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
7033287,pending,Jonah,2021,Kanye West,Lil Durk,Kanye West,Lil Durk,featured,https://genius.com/Kanye-west-jonah-lyrics,,
9689608,pending,Remote Control (Lil Nas X Reference),2021,Kanye West,Lil Nas X,Kanye West,Lil Nas X,featured,https://genius.com/Kanye-west-remote-control-lil-nas-x-reference-lyrics,,
10426367,pending,Sparkling Water,,Kanye West,Lil Pump,Lil Pump,Kanye West,featured,https://genius.com/Lil-pump-sparkling-water-lyrics,missing_release_year,
11819255,pending,Church Girl*,,Kanye West,Lil Uzi Vert,Kanye West,Lil Uzi Vert,featured,https://genius.com/Kanye-west-and-james-blake-church-girl-lyrics,missing_release_year,
11602770,pending,That’s On You,,Kanye West,Lil Uzi Vert,Kanye West,Lil Uzi Vert,featured,https://genius.com/Kanye-west-thats-on-you-lyrics,missing_release_year,
38,pending,Barry Bonds,2007,Kanye West,Lil Wayne,Kanye West,Lil Wayne,featured,https://genius.com/Kanye-west-barry-bonds-lyrics,,
2319,pending,See You In My Nightmares,2008,Kanye West,Lil Wayne,Kanye West,Lil Wayne,featured,https://genius.com/Kanye-west-see-you-in-my-nightmares-lyrics,,
9386957,pending,Tell Everybody That You Know,2008,Kanye West,Lil Wayne,Kanye West,Lil Wayne,featured,https://genius.com/Kanye-west-tell-everybody-that-you-know-lyrics,,
8913217,pending,Swagger Like Us,2011,Kanye West,Lil Wayne,Lil Wayne,Kanye West,featured,https://genius.com/Lil-wayne-swagger-like-us-lyrics,,
3632697,pending,Face Down,,Kanye West,Lil Yachty,Kanye West,Lil Yachty,featured,https://genius.com/Kanye-west-face-down-lyrics,missing_release_year,
7084730,pending,Hurricane (Lil Yachty Reference),,Kanye West,Lil Yachty,Kanye West,Lil Yachty,featured,https://genius.com/Kanye-west-hurricane-lil-yachty-reference-lyrics,missing_release_year,
7084154,pending,Jesus Lord (Lil Yachty & Vory Reference),,Kanye West,Lil Yachty,Kanye West,Lil Yachty,featured,https://genius.com/Kanye-west-jesus-lord-lil-yachty-and-vory-reference-lyrics,missing_release_year,
8451109,pending,Ok Ok (Explicit),,Kanye West,Lil Yachty,Kanye West,Lil Yachty,featured,https://genius.com/Kanye-west-ok-ok-explicit-lyrics,missing_release_year,
10611962,pending,OOPS (Original),,Kanye West,Lil Yachty,Lil Yachty,Kanye West,featured,https://genius.com/Lil-yachty-oops-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
