track_title,album,release_year,song_id,genius_url,source_artist,target_artist,role
Not For Radio,,2018.0,3721008,https://genius.com/Nas-not-for-radio-lyrics,Nas,Diddy,featured
Not For Radio,,2018.0,3721008,https://genius.com/Nas-not-for-radio-lyrics,Nas,070 Shake,featured
Not Inclusived,,2023.0,12325945,https://genius.com/Kanye-west-not-inclusived-lyrics,Kanye West,Young Moose,featured
Not Sorry,,2020.0,5055813,https://genius.com/Rich-the-kid-not-sorry-lyrics,Rich The Kid,Nicki Minaj,featured
Not That Guy,,,8022338,https://genius.com/Kaycyy-not-that-guy-lyrics,KayCyy,Swizz Beatz,featured
Not That Guy,,,8022338,https://genius.com/Kaycyy-not-that-guy-lyrics,KayCyy,Travis Scott,featured
Not The Same,,2024.0,10679319,https://genius.com/The-pastelle-collective-yedits-not-the-same-lyrics,The Pastelle Collective (Yedits),Shir’e,featured
Not The Same,,2024.0,10679319,https://genius.com/The-pastelle-collective-yedits-not-the-same-lyrics,The Pastelle Collective (Yedits),Rick Ross,featured
Not The Same (Black Bruce Wayne) [Original],,,9304449,https://genius.com/Kanye-west-not-the-same-black-bruce-wayne-original-lyrics,Kanye West,Shire Sha-ray,featured
Not the Same,,,441182,https://genius.com/Kanye-west-not-the-same-lyrics,Kanye West,Shire Sha-ray,featured
Note To Self,,2020.0,5768324,https://genius.com/Jim-e-stack-note-to-self-lyrics,Jim-E Stack,Empress Of,featured
Nothing Breaks Like a Heart,,2018.0,4108014,https://genius.com/Mark-ronson-nothing-breaks-like-a-heart-lyrics,Mark Ronson,Miley Cyrus,featured
Nothing But Net,,2015.0,691606,https://genius.com/Travis-scott-nothing-but-net-lyrics,Travis Scott,Young Thug,featured
Nothing But Net,,2015.0,691606,https://genius.com/Travis-scott-nothing-but-net-lyrics,Travis Scott,PARTYNEXTDOOR,featured
Nothing New (Taylor’s Version) [From the Vault],,2021.0,4809175,https://genius.com/Taylor-swift-nothing-new-taylors-version-from-the-vault-lyrics,Taylor Swift,Phoebe Bridgers,featured
Novacane,,2011.0,7180224,https://genius.com/Aasim-novacane-lyrics,Aasim,Frank Ocean,featured
Now That I’m Paid,,2012.0,70414,https://genius.com/The-game-now-that-im-paid-lyrics,The Game,Rick Ross,featured
Number One,,2005.0,32657,https://genius.com/John-legend-number-one-lyrics,John Legend,Kanye West,featured
OMG (2025),,2025.0,12415100,https://genius.com/Young-thug-omg-2025-lyrics,Young Thug,Travis Scott,featured
OMG (2025),,2025.0,12415100,https://genius.com/Young-thug-omg-2025-lyrics,Young Thug,Lil Baby,featured
OMG (2025),,2025.0,12415100,https://genius.com/Young-thug-omg-2025-lyrics,Young Thug,Future,featured
ONE FIFTY,,,9604883,https://genius.com/Brockhampton-one-fifty-lyrics,BROCKHAMPTON,Dijon,featured
ONE OF ME,,2021.0,4494049,https://genius.com/Lil-nas-x-one-of-me-lyrics,Lil Nas X,Elton John,featured
OOPS (Original),,,10611962,https://genius.com/Lil-yachty-oops-original-lyrics,Lil Yachty,Chance the Rapper,featured
OOPS (Original),,,10611962,https://genius.com/Lil-yachty-oops-original-lyrics,Lil Yachty,Kanye West,featured
OXYGEN,,2023.0,9734166,https://genius.com/Sean-leon-oxygen-lyrics,Sean Leon,Kanye West,featured
Oceans,,2013.0,179701,https://genius.com/Jay-z-oceans-lyrics,JAŸ-Z,Frank Ocean,featured
October 2019 Cover: Taylor Swift,,2019.0,4880400,https://genius.com/Rolling-stone-october-2019-cover-taylor-swift-annotated,Rolling Stone,Taylor Swift,featured
Off That,,2009.0,674,https://genius.com/Jay-z-off-that-lyrics,JAŸ-Z,Drake,featured
Off The Corner,,2014.0,413169,https://genius.com/Meek-mill-off-the-corner-lyrics,Meek Mill,Rick Ross,featured
Off The Grid,,2021.0,6576850,https://genius.com/Kanye-west-off-the-grid-lyrics,Kanye West,Playboi Carti,featured
Off The Grid,,2021.0,6576850,https://genius.com/Kanye-west-off-the-grid-lyrics,Kanye West,Fivio Foreign,featured
Off The Grid (Explicit),,,8195812,https://genius.com/Kanye-west-off-the-grid-explicit-lyrics,Kanye West,Playboi Carti,featured
Off The Grid (Explicit),,,8195812,https://genius.com/Kanye-west-off-the-grid-explicit-lyrics,Kanye West,Fivio Foreign,featured
Off The Grid (Reference),,,9532362,https://genius.com/2-chainz-off-the-grid-reference-lyrics,2 Chainz,Pusha T,featured
Off the Boat,,2012.0,63068,https://genius.com/Rick-ross-off-the-boat-lyrics,Rick Ross,French Montana,featured
Off the Grid (Pusha T Reference),,,5780848,https://genius.com/Kanye-west-off-the-grid-pusha-t-reference-lyrics,Kanye West,Pusha T,featured
Off the Hook,,1997.0,43097,https://genius.com/Snoop-dogg-off-the-hook-lyrics,Snoop Dogg,Charlie Wilson,featured
Oh Chet,,2026.0,13676550,https://genius.com/Jey-one-oh-chet-lyrics,Jey One,Travis Scott,featured
Oh Me Oh My,,2016.0,2819201,https://genius.com/Dj-snake-oh-me-oh-my-lyrics,DJ Snake,Travis Scott,featured
Oh Me Oh My,,2016.0,2819201,https://genius.com/Dj-snake-oh-me-oh-my-lyrics,DJ Snake,Quavo,featured
"Oh Me, Oh My",,2023.0,8839917,https://genius.com/Lonnie-holley-oh-me-oh-my-lyrics,Lonnie Holley,Michael Stipe,featured
Oh My Dis Side,,2015.0,2290819,https://genius.com/Travis-scott-oh-my-dis-side-lyrics,Travis Scott,Quavo,featured
Oh Oh,,2004.0,1872935,https://genius.com/Melbeatz-oh-oh-lyrics,Melbeatz,Kanye West,featured
Oil Money Gang,,2013.0,161011,https://genius.com/Rick-ross-oil-money-gang-lyrics,Rick Ross,Jadakiss,featured
Ok Alright,,2015.0,2292711,https://genius.com/Travis-scott-ok-alright-lyrics,Travis Scott,ScHoolboy Q,featured
Ok Ok,,2021.0,7032169,https://genius.com/Kanye-west-ok-ok-lyrics,Kanye West,Lil Yachty,featured
Ok Ok,,2021.0,7032169,https://genius.com/Kanye-west-ok-ok-lyrics,Kanye West,Rooga,featured
Ok Ok (Explicit),,,8451109,https://genius.com/Kanye-west-ok-ok-explicit-lyrics,Kanye West,Lil Yachty,featured
Ok Ok (Explicit),,,8451109,https://genius.com/Kanye-west-ok-ok-explicit-lyrics,Kanye West,Rooga,featured
Ok Ok pt 2,,2021.0,7151087,https://genius.com/Kanye-west-ok-ok-pt-2-lyrics,Kanye West,Rooga,featured
Ok Ok pt 2,,2021.0,7151087,https://genius.com/Kanye-west-ok-ok-pt-2-lyrics,Kanye West,Shenseea,featured
Ok Ok pt 2 (Deluxe),,2021.0,7394477,https://genius.com/Kanye-west-ok-ok-pt-2-deluxe-lyrics,Kanye West,Shenseea,featured
Old English,,2013.0,88670,https://genius.com/Travis-scott-old-english-lyrics,Travis Scott,King Chip,featured
Old English,,2013.0,88670,https://genius.com/Travis-scott-old-english-lyrics,Travis Scott,Ashton Travis,featured
On 10 in a Benz,,1999.0,40171,https://genius.com/Rhymefest-on-10-in-a-benz-lyrics,Rhymefest,Kanye West,featured
On Creative Frustration,,2014.0,370931,https://genius.com/Kanye-west-on-creative-frustration-annotated,Kanye West,Seth Meyers,featured
On Everything,,2017.0,3117579,https://genius.com/Dj-khaled-on-everything-lyrics,DJ Khaled,Big Sean,featured
On Everything,,2017.0,3117579,https://genius.com/Dj-khaled-on-everything-lyrics,DJ Khaled,Rick Ross,featured
On Everything,,2017.0,3117579,https://genius.com/Dj-khaled-on-everything-lyrics,DJ Khaled,Travis Scott,featured
On Fleek,,2019.0,4333869,https://genius.com/Offset-on-fleek-lyrics,Offset,Quavo,featured
On Hurricane Katrina,,2005.0,566572,https://genius.com/Kanye-west-on-hurricane-katrina-annotated,Kanye West,Mike Myers,featured
On Me,,2019.0,5092817,https://genius.com/Mulherin-on-me-lyrics,Mulherin,Dijon,featured
On My Own,,2011.0,51987,https://genius.com/Consequence-on-my-own-lyrics,Consequence,Kid Cudi,featured
On My Vibe,,2015.0,2280398,https://genius.com/Lil-duke-on-my-vibe-lyrics,Lil Duke,Travis Scott,featured
"On Paparazzi, Celebrities, and Activists",,2008.0,371151,https://genius.com/Kanye-west-on-paparazzi-celebrities-and-activists-annotated,Kanye West,Conan O’Brien,featured
On Sight (King Louie Ref),,,11932315,https://genius.com/Kanye-west-on-sight-king-louie-ref-lyrics,Kanye West,King Louie,featured
On The Run,,2005.0,310822,https://genius.com/Bump-j-on-the-run-lyrics,Bump J,Rick James,featured
On To The Next One,,2009.0,764,https://genius.com/Jay-z-on-to-the-next-one-lyrics,JAŸ-Z,Swizz Beatz,featured
On Wrong Side,,2023.0,9419948,https://genius.com/Ilsey-on-wrong-side-lyrics,Ilsey,Bon Iver,featured
On the Run,,2009.0,839614,https://genius.com/The-flaming-lips-on-the-run-lyrics,The Flaming Lips,Stardeath And White Dwarfs,featured
On the Run,,2009.0,839614,https://genius.com/The-flaming-lips-on-the-run-lyrics,The Flaming Lips,Henry Rollins,featured
Once In A While (Murder),,2013.0,151854,https://genius.com/French-montana-once-in-a-while-murder-lyrics,French Montana,Max B,featured
Once Upon a Poolside,,2023.0,8714082,https://genius.com/The-national-once-upon-a-poolside-lyrics,The National,Sufjan Stevens,featured
One Hand in the Air,,2014.0,13357233,https://genius.com/Manfred-mann-one-hand-in-the-air-lyrics,Manfred Mann,Kanye West,featured
One Man Can Change the World,,2015.0,701664,https://genius.com/Big-sean-one-man-can-change-the-world-lyrics,Big Sean,John Legend,featured
One Man Can Change the World,,2015.0,701664,https://genius.com/Big-sean-one-man-can-change-the-world-lyrics,Big Sean,Kanye West,featured
One Minute,,2018.0,3800901,https://genius.com/Xxxtentacion-one-minute-lyrics,XXXTENTACION,Kanye West,featured
One More Chance,,2016.0,2843636,https://genius.com/Salute-one-more-chance-lyrics,salute,DRAM,featured
One More Day,,2018.0,3529371,https://genius.com/Snoop-dogg-one-more-day-lyrics,Snoop Dogg,Charlie Wilson,featured
One Of A Kind,,,64799,https://genius.com/Gucci-mane-one-of-a-kind-lyrics,Gucci Mane,Rick Ross,featured
One Shot,,2020.0,6006398,https://genius.com/Jim-e-stack-one-shot-lyrics,Jim-E Stack,Bearface,featured
One of Us,,2015.0,2371931,https://genius.com/Rick-ross-one-of-us-lyrics,Rick Ross,Nas,featured
Only,,2014.0,555359,https://genius.com/Nicki-minaj-only-lyrics,Nicki Minaj,Chris Brown,featured
Only,,2014.0,555359,https://genius.com/Nicki-minaj-only-lyrics,Nicki Minaj,Drake,featured
Only,,2014.0,555359,https://genius.com/Nicki-minaj-only-lyrics,Nicki Minaj,Lil Wayne,featured
Only (Target Version),,2014.0,7705087,https://genius.com/Nicki-minaj-only-target-version-lyrics,Nicki Minaj,Chris Brown,featured
Only (Target Version),,2014.0,7705087,https://genius.com/Nicki-minaj-only-target-version-lyrics,Nicki Minaj,Lil Wayne,featured
Only (Target Version),,2014.0,7705087,https://genius.com/Nicki-minaj-only-target-version-lyrics,Nicki Minaj,Drake,featured
Only 1 (Interlude),,2018.0,4061279,https://genius.com/Metro-boomin-only-1-interlude-lyrics,Metro Boomin,Travis Scott,featured
Only For the Night (Early Kanye Version),,,12795637,https://genius.com/Kanye-west-only-for-the-night-early-kanye-version-lyrics,Kanye West,Brenda Russell,featured
Only One,,2014.0,657936,https://genius.com/Kanye-west-only-one-lyrics,Kanye West,Paul McCartney,featured
Only in America: It Feels Like This,,2022.0,8377966,https://genius.com/Matthew-e-white-only-in-america-it-feels-like-this-lyrics,Matthew E. White,Lonnie Holley,featured
Ooh Drama,,,43788,https://genius.com/Stat-quo-ooh-drama-lyrics,Stat Quo,Kanye West,featured
Ooo NaNa (DAYS BEFORE BIRDS),,2016.0,11416484,https://genius.com/Travis-scott-ooo-nana-days-before-birds-lyrics,Travis Scott,Young Thug,featured
Ooo Nana,,,2399215,https://genius.com/Travis-scott-ooo-nana-lyrics,Travis Scott,Young Thug,featured
Open Arms,,2022.0,8616833,https://genius.com/Sza-open-arms-lyrics,SZA,Travis Scott,featured
Open Door,,,5411100,https://genius.com/Frank-ocean-open-door-lyrics,Frank Ocean,Nicki Minaj,featured
Open Letter (Battlefield),,2012.0,190879,https://genius.com/Kb-open-letter-battlefield-lyrics,KB,Trip Lee,featured
Open Letter (Battlefield),,2012.0,190879,https://genius.com/Kb-open-letter-battlefield-lyrics,KB,Lil Animus,featured
Ops Block (Remote Control Freestyle),,,8341256,https://genius.com/Kanye-west-ops-block-remote-control-freestyle-lyrics,Kanye West,Cailin Russo,featured
Our King,,,5780837,https://genius.com/Kanye-west-our-king-lyrics,Kanye West,Consequence,featured
Our King,,,5780837,https://genius.com/Kanye-west-our-king-lyrics,Kanye West,2 Chainz,featured
Our King (Consequence & KayCyy Reference),,,8326132,https://genius.com/Kanye-west-our-king-consequence-and-kaycyy-reference-lyrics,Kanye West,KayCyy,featured
Our King (Consequence & KayCyy Reference),,,8326132,https://genius.com/Kanye-west-our-king-consequence-and-kaycyy-reference-lyrics,Kanye West,Consequence,featured
Out Here Grindin (Single Version),,2008.0,1828774,https://genius.com/Dj-khaled-out-here-grindin-single-version-lyrics,DJ Khaled,Trick Daddy,featured
Out Here Grindin (Single Version),,2008.0,1828774,https://genius.com/Dj-khaled-out-here-grindin-single-version-lyrics,DJ Khaled,Jeezy,featured
Out Here Grindin (Single Version),,2008.0,1828774,https://genius.com/Dj-khaled-out-here-grindin-single-version-lyrics,DJ Khaled,Rick Ross,featured
Out Here Grindin’,,2008.0,17376,https://genius.com/Dj-khaled-out-here-grindin-lyrics,DJ Khaled,Rick Ross,featured
Out Here Grindin’,,2008.0,17376,https://genius.com/Dj-khaled-out-here-grindin-lyrics,DJ Khaled,Trick Daddy,featured
Out Here Grindin’ (Mega Mix),,2008.0,8596044,https://genius.com/Dj-khaled-out-here-grindin-mega-mix-lyrics,DJ Khaled,Rick Ross,featured
Out Here Grindin’ (Mega Mix),,2008.0,8596044,https://genius.com/Dj-khaled-out-here-grindin-mega-mix-lyrics,DJ Khaled,Trick Daddy,featured
Out Here Grindin’ (Mega Mix),,2008.0,8596044,https://genius.com/Dj-khaled-out-here-grindin-mega-mix-lyrics,DJ Khaled,Lil Wayne,featured
Out of My Mind,,2012.0,72459,https://genius.com/Bob-out-of-my-mind-lyrics,B.o.B,Nicki Minaj,featured
Outlaw Blues / Three Angels,,2025.0,11395162,https://genius.com/Timothee-chalamet-outlaw-blues-three-angels-lyrics,Timothée Chalamet,James Blake,featured
Outlawz,,2021.0,7358878,https://genius.com/Rick-ross-outlawz-lyrics,Rick Ross,21 Savage,featured
Over the moon,,,6046687,https://genius.com/Paul-mccartney-over-the-moon-lyrics,Paul McCartney,Nicki Minaj,featured
Overdue,,2018.0,4061271,https://genius.com/Metro-boomin-overdue-lyrics,Metro Boomin,Travis Scott,featured
Overload,,2016.0,2922013,https://genius.com/John-legend-overload-lyrics,John Legend,Miguel,featured
Overnight Celebrity,,2004.0,46549,https://genius.com/Twista-overnight-celebrity-lyrics,Twista,Kanye West,featured
Overreact,,2002.0,362949,https://genius.com/Kanye-west-overreact-lyrics,Kanye West,Consequence,featured
PABLO,,2025.0,5094087,https://genius.com/Ye-pablo-lyrics,Ye,Travis Scott,featured
PABLO,,2025.0,5094087,https://genius.com/Ye-pablo-lyrics,Ye,Future,featured
PABLO,,2025.0,5094087,https://genius.com/Ye-pablo-lyrics,Ye,Marilyn Manson,featured
PABLO (2022 G.O.O.D. Fridays Mix),,,10856696,https://genius.com/Ye-pablo-2022-good-fridays-mix-lyrics,Ye,Travis Scott,featured
PABLO (2022 G.O.O.D. Fridays Mix),,,10856696,https://genius.com/Ye-pablo-2022-good-fridays-mix-lyrics,Ye,Future,featured
PABLO (2022 G.O.O.D. Fridays Mix),,,10856696,https://genius.com/Ye-pablo-2022-good-fridays-mix-lyrics,Ye,Marilyn Manson,featured
PABLO (Baby Keem Reference),,,8871567,https://genius.com/Ye-pablo-baby-keem-reference-lyrics,Ye,Baby Keem,featured
PABLO (Post-2.22.22),,,11491705,https://genius.com/Ye-pablo-post-22222-lyrics,Ye,Travis Scott,featured
PABLO (Post-2.22.22),,,11491705,https://genius.com/Ye-pablo-post-22222-lyrics,Ye,Future,featured
PABLO (Post-2.22.22),,,11491705,https://genius.com/Ye-pablo-post-22222-lyrics,Ye,Marilyn Manson,featured
PABLO [V38],,,9008407,https://genius.com/Ye-pablo-v38-lyrics,Ye,Travis Scott,featured
PABLO [V38],,,9008407,https://genius.com/Ye-pablo-v38-lyrics,Ye,Future,featured
PAPERWORK,,2024.0,9810267,https://genius.com/Kanye-west-and-ty-dolla-sign-paperwork-lyrics,"¥$, Kanye West & Ty Dolla $ign",Quavo,featured
PARASAIL,,2023.0,9368501,https://genius.com/Travis-scott-parasail-lyrics,Travis Scott,Yung Lean,featured
PARASAIL,,2023.0,9368501,https://genius.com/Travis-scott-parasail-lyrics,Travis Scott,Dave Chappelle,featured
PAY PER VIEW (Young Moose Reference 1),,,11121047,https://genius.com/Kanye-west-and-ty-dolla-sign-pay-per-view-young-moose-reference-1-lyrics,"¥$, Kanye West & Ty Dolla $ign",Young Moose,featured
PAY PER VIEW (Young Moose Reference 2),,,11065063,https://genius.com/Kanye-west-and-ty-dolla-sign-pay-per-view-young-moose-reference-2-lyrics,"¥$, Kanye West & Ty Dolla $ign",Young Moose,featured
PEOPLE LIKE ME,,2025.0,12066277,https://genius.com/King-combs-people-like-me-lyrics,King Combs,Ye,featured
PEOPLE LIKE ME [V8],,2025.0,12509222,https://genius.com/Ye-people-like-me-v8-lyrics,Ye,King Combs,featured
PETITE,,2025.0,12382222,https://genius.com/Ant-clemons-petite-lyrics,Ant Clemons,Ty Dolla $ign,featured
PIECES,,2020.0,5238969,https://genius.com/Ethan-ross-pieces-lyrics,Ethan Ross,Lil Animus,featured
PRAY,,,10669084,https://genius.com/Kanye-west-and-ty-dolla-sign-pray-lyrics,"¥$, Kanye West & Ty Dolla $ign",Kanye West,featured
PRESSURE,,,13763301,https://genius.com/Kanye-west-pressure-lyrics,Kanye West,KIRBY,featured
PRESSURE,,,13763301,https://genius.com/Kanye-west-pressure-lyrics,Kanye West,Travis Scott,featured
PROBLEMATIC (Sasha Hashemi Reference),,,13665489,https://genius.com/Kanye-west-and-ty-dolla-sign-problematic-sasha-hashemi-reference-lyrics,"¥$, Kanye West & Ty Dolla $ign",Rooga,featured
PTA,,,564494,https://genius.com/Lil-animus-pta-lyrics,Lil Animus,Jay Lavita,featured
PUPPET,,2019.0,4544034,https://genius.com/Tyler-the-creator-puppet-lyrics,"Tyler, The Creator",Kanye West,featured
Pacha On Acid / goosebumps / Raise Your Head / It Goes Like (Mixed),,2021.0,10877015,https://genius.com/Afrojack-travis-scott-and-alesso-pacha-on-acid-goosebumps-raise-your-head-it-goes-like-mixed-lyrics,AFROJACK,Kendrick Lamar,featured
Pacific Coast Highway,,2013.0,137643,https://genius.com/Sean-leon-pacific-coast-highway-lyrics,Sean Leon,Daniel Caesar,featured
Pack Loud,,,3817162,https://genius.com/Wiz-khalifa-pack-loud-lyrics,Wiz Khalifa,French Montana,featured
Pack Loud,,,3817162,https://genius.com/Wiz-khalifa-pack-loud-lyrics,Wiz Khalifa,Travis Scott,featured
Pad Thai,,2017.0,3018637,https://genius.com/Tjani-pad-thai-lyrics,TJANI,Gracie Abrams,featured
Padded Walls,,,11786962,https://genius.com/Kanye-west-padded-walls-lyrics,Kanye West,Azealia Banks,featured
Padded Walls [V4],,2013.0,13235602,https://genius.com/Kanye-west-padded-walls-v4-lyrics,Kanye West,Azealia Banks,featured
Pain,,2012.0,91795,https://genius.com/Pusha-t-pain-lyrics,Pusha T,Future,featured
Palm Trees,,2015.0,2383406,https://genius.com/Preme-palm-trees-lyrics,Preme,Travis Scott,featured
Panera Bread,,2013.0,140879,https://genius.com/Rockie-fresh-panera-bread-lyrics,Rockie Fresh,Rick Ross,featured
Paperwork (DaBaby Reference),,,12868245,https://genius.com/Kanye-west-and-ty-dolla-sign-paperwork-dababy-reference-lyrics,"¥$, Kanye West & Ty Dolla $ign",DaBaby,featured
Parade,,2016.0,11416717,https://genius.com/Travis-scott-parade-lyrics,Travis Scott,Gizzle,featured
Paradise,,2015.0,2342908,https://genius.com/Daniel-caesar-paradise-lyrics,Daniel Caesar,Sean Leon,featured
Paradise,,2015.0,2342908,https://genius.com/Daniel-caesar-paradise-lyrics,Daniel Caesar,BADBADNOTGOOD,featured
Paradise (Jeremih Cover),,,5123896,https://genius.com/Sunday-service-choir-paradise-jeremih-cover-lyrics,Sunday Service Choir,Kanye West,featured
Paranoid,,2008.0,2416,https://genius.com/Kanye-west-paranoid-lyrics,Kanye West,Mr Hudson,featured
Part II (On the Run),,2013.0,180511,https://genius.com/Jay-z-part-ii-on-the-run-lyrics,JAŸ-Z,Beyoncé,featured
Party,,2011.0,50828,https://genius.com/Beyonce-party-lyrics,Beyoncé,André 3000,featured
Party (Explicit),,2011.0,12551446,https://genius.com/Beyonce-party-explicit-lyrics,Beyoncé,André 3000,featured
Party 101,,2015.0,2312407,https://genius.com/Audio-push-party-101-lyrics,Audio Push,Travis Scott,featured
Party Till,,,2475117,https://genius.com/Mustard-party-till-lyrics,Mustard,Travis Scott,featured
PartyIsntOver/Campfire/Bimmer,,2013.0,118362,https://genius.com/Tyler-the-creator-partyisntover-campfire-bimmer-lyrics,"Tyler, The Creator",Frank Ocean,featured
Past Three O’Clock,,,1989414,https://genius.com/The-chieftains-past-three-oclock-lyrics,The Chieftains,The Renaissance Singers,featured
Payback,,,11005588,https://genius.com/Kanye-west-payback-lyrics,Kanye West,Timmy G,featured
Payback,,,11005588,https://genius.com/Kanye-west-payback-lyrics,Kanye West,Sly Polaroid,featured
Peace Sword (Open Your Heart),,2013.0,506939,https://genius.com/The-flaming-lips-peace-sword-open-your-heart-lyrics,The Flaming Lips,TOBACCO,featured
Peace and Love (Two Words),,,2473334,https://genius.com/Kanye-west-and-a-trak-peace-and-love-two-words-lyrics,Kanye West,Mandrill,featured
Peace of Mind Pt.2,,,7152959,https://genius.com/Skepta-peace-of-mind-pt2-lyrics,Skepta,Kanye West,featured
Peaches,,2021.0,6326342,https://genius.com/Justin-bieber-peaches-lyrics,Justin Bieber,Daniel Caesar,featured
Peaches N Cream,,2015.0,694992,https://genius.com/Snoop-dogg-peaches-n-cream-lyrics,Snoop Dogg,Charlie Wilson,featured
Peggy Gordon,,2012.0,1861991,https://genius.com/The-chieftains-peggy-gordon-lyrics,The Chieftains,The Secret Sisters,featured
Penthouse Floor,,2016.0,2905400,https://genius.com/John-legend-penthouse-floor-lyrics,John Legend,Chance the Rapper,featured
Perfect,,2004.0,43053,https://genius.com/Snoop-dogg-perfect-lyrics,Snoop Dogg,Charlie Wilson,featured
Persecución de Villa,,2010.0,5673432,https://genius.com/The-chieftains-persecucion-de-villa-lyrics,The Chieftains,Mariachi Santa Fe de Jesus Guzman,featured
Person of the Year 2023: Taylor Swift,,2023.0,9810450,https://genius.com/Time-magazine-person-of-the-year-2023-taylor-swift-annotated,TIME Magazine,Taylor Swift,featured
Personality,,2015.0,2268480,https://genius.com/Lil-dicky-personality-lyrics,Lil Dicky,T-Pain,featured
Perspective,,,4079572,https://genius.com/Lil-animus-perspective-lyrics,Lil Animus,Seazyn,featured
Pets,,,7393492,https://genius.com/Chance-the-rapper-pets-lyrics,Chance the Rapper,Daniel Caesar,featured
Petty Too (Original),,,8834647,https://genius.com/Lil-durk-petty-too-original-lyrics,Lil Durk,Kanye West,featured
Petty Too (Original),,,8834647,https://genius.com/Lil-durk-petty-too-original-lyrics,Lil Durk,Future,featured
Pharoah,,2019.0,12132596,https://genius.com/Kanye-west-pharoah-lyrics,Kanye West,VIC MENSA,featured
Pick Me Up,,2022.0,7639586,https://genius.com/James-blake-pick-me-up-lyrics,James Blake,Labrinth,featured
Picture Me,,,11862078,https://genius.com/Travis-scott-picture-me-lyrics,Travis Scott,Lil Uzi Vert,featured
Picture Me Mobbin,,2016.0,2934512,https://genius.com/Ti-picture-me-mobbin-lyrics,T.I.,The-Dream,featured
Pink Matter,,2012.0,78967,https://genius.com/Frank-ocean-pink-matter-lyrics,Frank Ocean,André 3000,featured
Pink Skies (Album Version),,2024.0,10609592,https://genius.com/Zach-bryan-pink-skies-album-version-lyrics,Zach Bryan,Watchhouse,featured
Pinky Ring,,2017.0,3261766,https://genius.com/Lil-pump-pinky-ring-lyrics,Lil Pump,Rick Ross,featured
Pinky Ring,,2017.0,3261766,https://genius.com/Lil-pump-pinky-ring-lyrics,Lil Pump,Smokepurpp,featured
Pipe Down,,2025.0,12468377,https://genius.com/Young-thug-pipe-down-lyrics,Young Thug,Travis Scott,featured
Piss On Your Grave,,2015.0,2290808,https://genius.com/Travis-scott-piss-on-your-grave-lyrics,Travis Scott,Kanye West,featured
Piss on Your Grave (Reference),,,4779269,https://genius.com/Price-piss-on-your-grave-reference-lyrics,PRICE,Kanye West,featured
Places And Spaces I’ve Been Excerpt,,,371839,https://genius.com/Pharrell-williams-places-and-spaces-ive-been-excerpt-lyrics,Pharrell Williams,Kanye West,featured
Plane Trees,,2024.0,10506675,https://genius.com/Omar-apollo-plane-trees-lyrics,Omar Apollo,Mustafa,featured
Plastic,,2008.0,39774,https://genius.com/Really-doe-plastic-lyrics,Really Doe,Kanye West,featured
Play Your Part,,2010.0,2874,https://genius.com/Rick-ross-play-your-part-lyrics,Rick Ross,Meek Mill,featured
Play Your Part,,2010.0,2874,https://genius.com/Rick-ross-play-your-part-lyrics,Rick Ross,Wale,featured
Playa’s Ball,,2019.0,4670501,https://genius.com/Bj-the-chicago-kid-playas-ball-lyrics,BJ the Chicago Kid,Rick Ross,featured
Playing For Keeps*,,,5549286,https://genius.com/Offset-playing-for-keeps-lyrics,Offset,Travis Scott,featured
Please Do Not Lean,,2022.0,7911508,https://genius.com/Daniel-caesar-please-do-not-lean-lyrics,Daniel Caesar,BADBADNOTGOOD,featured
Please dont runaway // “stay with me”,,2018.0,4331081,https://genius.com/Ryotabu-please-dont-runaway-stay-with-me-lyrics,Ryotabu,Gracie Abrams,featured
Pledge Allegiance,,2010.0,4659,https://genius.com/Ti-pledge-allegiance-lyrics,T.I.,Rick Ross,featured
Poet (DAYS BEFORE BIRDS),,2016.0,11416569,https://genius.com/Travis-scott-poet-days-before-birds-lyrics,Travis Scott,Bibi Bourelly,featured
Poet (DAYS BEFORE BIRDS),,2016.0,11416569,https://genius.com/Travis-scott-poet-days-before-birds-lyrics,Travis Scott,Gizzle,featured
Poor Decisions,,2013.0,160756,https://genius.com/Wale-poor-decisions-lyrics,Wale,Rick Ross,featured
Poor Decisions,,2013.0,160756,https://genius.com/Wale-poor-decisions-lyrics,Wale,Lupe Fiasco,featured
Pop Style (Single Version),,2016.0,2450579,https://genius.com/Drake-pop-style-single-version-lyrics,Drake,JAŸ-Z,featured
Pop Style (Single Version),,2016.0,2450579,https://genius.com/Drake-pop-style-single-version-lyrics,Drake,Kanye West,featured
Pop That,,2012.0,75898,https://genius.com/French-montana-pop-that-lyrics,French Montana,Drake,featured
Pop That,,2012.0,75898,https://genius.com/French-montana-pop-that-lyrics,French Montana,Lil Wayne,featured
Pop That,,2012.0,75898,https://genius.com/French-montana-pop-that-lyrics,French Montana,Rick Ross,featured
Poppin’ Tags,,2002.0,24519,https://genius.com/Jay-z-poppin-tags-lyrics,JAŸ-Z,Twista,featured
Portland,,2017.0,3028687,https://genius.com/Drake-portland-lyrics,Drake,Quavo,featured
Portland,,2017.0,3028687,https://genius.com/Drake-portland-lyrics,Drake,Travis Scott,featured
Pose In Formation,,2016.0,2936086,https://genius.com/Rihanna-pose-in-formation-lyrics,Rihanna,Nicki Minaj,featured
Pound Cake / Paris Morton Music 2,,2013.0,218330,https://genius.com/Drake-pound-cake-paris-morton-music-2-lyrics,Drake,JAŸ-Z,featured
